customer_id,first_name,last_name,segment,city,state,country,zipcode,street,latitude,longitude
8200,Mary,Morales,Consumer,Muskegon,MI,EE. UU.,49442,851 Silver Elk Farms,43.23951721,-86.19662476
11312,Gregory,Trujillo,Consumer,New York,NY,EE. UU.,10128,3206 Noble Treasure Field,40.78022003,-73.95043945
1994,Mary,Cox,Consumer,Cleveland,OH,EE. UU.,44105,4144 Quiet Orchard,41.44255066,-81.70441437
1179,Donald,Smith,Consumer,Broken Arrow,OK,EE. UU.,74012,3683 Thunder Autoroute,36.03966141,-95.80953217
7895,Mary,Snyder,Consumer,Milford,CT,EE. UU.,6460,1688 Crystal Leaf Vista,41.24840546,-73.02430725
1145,Mary,Smith,Consumer,Columbus,OH,EE. UU.,43230,2517 Shady Branch Avenue,40.0230751,-82.8732605
7009,Mary,Smith,Consumer,Lancaster,CA,EE. UU.,93536,5292 Cinder Elk Moor,34.69713211,-118.0361862
2605,Catherine,Smith,Consumer,Livermore,CA,EE. UU.,94550,4958 Shady Zephyr Gardens,37.7397995,-121.7699966
9389,Adam,Smith,Consumer,Miami,FL,EE. UU.,33165,7017 Clear Bay,25.74022484,-80.36169434
1843,Frank,Garcia,Consumer,Lawton,OK,EE. UU.,73505,5430 Burning Rise Route,34.62159348,-98.46929169
9042,Linda,Smith,Consumer,Ogden,UT,EE. UU.,84404,8733 Sunny Woods,41.27436829,-111.9628677
8342,Betty,Smith,Consumer,El Centro,CA,EE. UU.,92243,1721 Jagged Embers Autoroute,32.79602814,-115.6837769
4564,Mary,Smith,Consumer,Charlotte,NC,EE. UU.,28205,4079 Grand Freeway,35.21258926,-80.79562378
744,Gary,Hodges,Consumer,North Hollywood,CA,EE. UU.,91606,2262 Gentle Island Vista,34.18988419,-118.3512115
7431,Mary,Fry,Consumer,Houston,TX,EE. UU.,77080,8548 Heather Gate,29.82716942,-95.50174713
8792,Mary,Smith,Consumer,Hayward,CA,EE. UU.,94541,3204 Cinder Line,37.67551041,-122.0496826
5719,Mary,Smith,Consumer,Virginia Beach,VA,EE. UU.,23455,5736 Honey Downs,36.91083145,-76.12958527
1576,Dorothy,Melton,Consumer,San Diego,CA,EE. UU.,92113,2649 Bright Ledge,32.75362015,-117.1964035
9401,Mary,Fritz,Consumer,Bronx,NY,EE. UU.,10463,6058 Fallen Walk,40.87593079,-73.91262817
10748,Mark,Smith,Consumer,Aurora,IL,EE. UU.,60504,6567 Harvest Hills Crescent,41.72254562,-88.27864075
7800,Mary,Sandoval,Consumer,Bronx,NY,EE. UU.,10463,1763 Crystal Valley,40.87593079,-73.91262817
8192,Kathryn,Marshall,Consumer,Houston,TX,EE. UU.,77093,7333 Silver Port,29.83435631,-95.33792877
4789,Kathleen,Richmond,Consumer,Medina,OH,EE. UU.,44256,1454 Blue Circuit,41.13618469,-81.73908234
4409,Mary,Foster,Consumer,Garden Grove,CA,EE. UU.,92840,9780 Misty Pike,33.77395248,-117.9618988
8271,Mary,Smith,Consumer,North Hollywood,CA,EE. UU.,91606,2248 Bright Way,34.19000244,-118.3489761
818,Mary,Kennedy,Consumer,San Diego,CA,EE. UU.,92104,1840 Fallen Lane,32.95363617,-117.2368622
3270,Alexander,Smith,Consumer,National City,CA,EE. UU.,91950,5131 Grand Dale Ramp,32.68085861,-117.108902
11741,Mary,Smith,Consumer,Roseville,MI,EE. UU.,48066,8093 Old Autumn Green,42.4993248,-82.93652344
5707,Kathy,Sampson,Consumer,Hamilton,OH,EE. UU.,45011,2056 Misty Grove Rise,39.3985405,-84.55661774
12787,Kimberly,Guerrero,Consumer,Stockton,CA,EE. UU.,95206,7471 Easy Edge ,37.93848801,-121.2816391
14886,Barbara,Hamilton,Consumer,Newark,DE,EE. UU.,19702,4063 Little Creek Court,39.68188095,-75.64421082
8987,Kathleen,Price,Consumer,Chicago,IL,EE. UU.,60639,6267 Rustic Fox Swale,41.92401886,-87.75383759
12768,Madonna,Rich,Consumer,Placentia,CA,EE. UU.,92870,8416 Emerald Dale ,33.99459839,-117.9534302
4965,Mary,Gutierrez,Consumer,Santa Clara,CA,EE. UU.,95051,1028 Shady Panda Manor,37.34420395,-121.9884415
10159,Rebecca,Smith,Consumer,Hollywood,FL,EE. UU.,33025,372 Sunny Arbor,25.98771095,-80.25540161
8671,Cheryl,Barnes,Consumer,Santa Fe,NM,EE. UU.,87505,1438 Round Trail,35.69729996,-105.9099274
5457,Mary,Conrad,Consumer,Mesa,AZ,EE. UU.,85204,5131 Hazy Dale Parade,33.41001129,-111.7717972
1480,Jacob,Ayers,Consumer,Chicago,IL,EE. UU.,60619,4174 Pleasant Mountain Acres,41.90987396,-87.73109436
7234,Mary,Bowers,Consumer,San Antonio,TX,EE. UU.,78201,2781 Old Cove,29.46007919,-98.52754211
3011,Howard,Delgado,Consumer,Wichita,KS,EE. UU.,67212,8172 Jagged Pond Vale,37.69120026,-97.42577362
14811,Cherokee,Martinez,Consumer,Bronx,NY,EE. UU.,10467,5990 Hazy Glade,40.87185669,-73.86618805
4706,Mary,Neal,Consumer,Ballwin,MO,EE. UU.,63021,1905 Broad Apple Highway,38.58826065,-90.49710083
8718,Mary,Alvarez,Consumer,Seattle,WA,EE. UU.,98115,2850 Gentle Link,47.67869949,-122.3217621
5289,Jacob,Russo,Consumer,Bismarck,ND,EE. UU.,58501,5335 Foggy Jetty,46.81184387,-100.7877197
11731,Scott,Smith,Consumer,Encinitas,CA,EE. UU.,92024,777 Blue Hills Court,33.04647064,-117.2896729
1147,Judy,Smith,Consumer,Brooklyn,NY,EE. UU.,11235,521 Fallen Lagoon Glade,40.66177368,-73.94522858
883,Margaret,Ayala,Consumer,Santa Clara,CA,EE. UU.,95051,6772 Old Shadow Dell,34.03268433,-117.7098389
2938,Nicole,Smith,Consumer,Antioch,CA,EE. UU.,94509,1981 Thunder Zephyr Edge,38.00168991,-121.8279724
7751,Mary,Smith,Consumer,National City,CA,EE. UU.,91950,3803 Easy Falls,32.67300797,-117.0935211
9821,Deborah,Smith,Consumer,New Bedford,MA,EE. UU.,2740,4968 Honey Pine Island,41.6280365,-70.92701721
1309,Mildred,Rios,Consumer,Roswell,NM,EE. UU.,88201,7417 Honey Mountain Lookout,33.42520142,-104.5220795
2237,Mary,Smith,Consumer,West New York,NJ,EE. UU.,7093,2861 Velvet Pointe,40.78874207,-74.00895691
2711,Alice,Rodriguez,Consumer,Bronx,NY,EE. UU.,10460,2734 Dusty Blossom Road,40.86585236,-73.87036896
13736,Demetria,Stephenso,Consumer,Mission,TX,EE. UU.,78572,7129 Fallen Trace,26.21952248,-98.36013794
10800,Mary,Dunn,Corporate,Arlington,TX,EE. UU.,76010,231 Cinder Jetty,32.72062683,-97.06020355
9348,Eric,Smith,Corporate,Wyoming,MI,EE. UU.,49509,10 Pleasant Prairie Link,42.90983582,-85.68525696
8678,Shirley,Buchanan,Corporate,Hialeah,FL,EE. UU.,33012,9533 Little Forest,25.86688042,-80.31456757
7643,Karen,Smith,Corporate,Buffalo,NY,EE. UU.,14215,1043 Golden Timber Impasse,42.94129181,-78.80055237
2871,Sharon,Mitchell,Corporate,Marietta,GA,EE. UU.,30066,6081 Burning Grounds,34.03212357,-84.51288605
4540,Mary,Santos,Corporate,Wichita,KS,EE. UU.,67212,9761 Quiet Hills Maze,37.69120026,-97.42577362
9613,Mary,Smith,Corporate,Phoenix,AZ,EE. UU.,85040,4271 Indian Trail,33.40356064,-112.0214005
10643,Katherine,Delgado,Corporate,Escondido,CA,EE. UU.,92025,7790 Broad Pond Crossing,34.3919754,-117.3726425
7036,Maria,Smith,Corporate,Sanford,NC,EE. UU.,27330,9816 Velvet Deer Canyon,35.58264542,-79.19521332
9432,Hannah,Smith,Corporate,Sugar Land,TX,EE. UU.,77479,5579 Quiet Nectar Circuit,26.23747635,-98.09152985
6043,Amanda,Robinson,Corporate,Detroit,MI,EE. UU.,48224,8772 Tawny Alley,42.41482544,-82.9394455
2452,Mary,Mata,Corporate,Santa Fe,NM,EE. UU.,87505,3683 Silent Cove,35.66167831,-105.9665604
325,Mary,Smith,Corporate,Washington,DC,EE. UU.,20019,275 Round Brook Dell,38.8867569,-77.01538086
7886,Kenneth,Smith,Corporate,Salem,OR,EE. UU.,97301,6270 Golden Estates,44.86554337,-122.9589767
1865,Mary,Romero,Corporate,Detroit,MI,EE. UU.,48205,7559 Quiet Nectar Grounds,42.42877197,-82.98252869
6688,Mary,Smith,Corporate,Los Angeles,CA,EE. UU.,90003,1945 Iron Panda Circle,33.96860123,-118.2747421
7282,Jennifer,Clark,Corporate,Hanford,CA,EE. UU.,93230,5964 Little Prairie Lookout,36.33087921,-119.6439438
7732,Jerry,Smith,Corporate,Bronx,NY,EE. UU.,10456,8623 Merry Lookout,40.83076096,-73.91178131
1870,Tiffany,Greer,Corporate,Amarillo,TX,EE. UU.,79109,1463 Silent Expressway,35.18754196,-101.8676224
10184,John,Walter,Corporate,Holland,MI,EE. UU.,49423,9069 Middle Cloud Woods,42.8562355,-86.0063324
10137,Mary,Smith,Corporate,Los Angeles,CA,EE. UU.,90024,4849 Foggy Zephyr Cape,34.06435013,-118.437088
3995,Kathryn,Gallegos,Corporate,North Las Vegas,NV,EE. UU.,89030,3709 Green Cider Court,36.19946671,-115.1088638
7830,Christina,Carroll,Corporate,East Lansing,MI,EE. UU.,48823,2803 Pleasant Barn Dell,42.75529099,-84.45345306
1081,Mary,Martin,Corporate,Sacramento,CA,EE. UU.,95823,2534 Umber Landing,38.48671341,-121.459343
4696,Mary,Smith,Corporate,Ballwin,MO,EE. UU.,63021,2650 Hidden Common,38.58826065,-90.49710083
3623,Scott,Smith,Corporate,Bayonne,NJ,EE. UU.,7002,7539 Honey Lagoon Point,40.66480255,-74.11959076
2145,Ashley,Smith,Corporate,Tempe,AZ,EE. UU.,85282,4694 Cozy Crescent,33.40329361,-111.9140549
351,John,Singh,Corporate,Stockton,CA,EE. UU.,95206,7471 Easy Edge,37.98533249,-121.2976837
1537,Linda,Murray,Corporate,Pompano Beach,FL,EE. UU.,33064,4951 Misty Pioneer Mall ,26.28325081,-80.09656525
5619,Mary,Smith,Corporate,Potomac,MD,EE. UU.,20854,6077 Golden Gate Road,39.4793396,-77.78726959
436,Mary,Smith,Corporate,Tampa,FL,EE. UU.,33614,6564 Amber Branch Highlands,28.00750923,82.46199799
8757,Tyler,Gutierrez,Corporate,Aurora,CO,EE. UU.,80012,7694 Velvet Turnabout,39.69681549,-104.8411789
1725,Mary,Dyer,Corporate,Brooklyn,NY,EE. UU.,11208,1230 Crystal Lookout,40.64326859,-73.94301605
9654,Judy,Romero,Corporate,Mentor,OH,EE. UU.,44060,5002 High Bank,41.6532898,-81.3658371
10540,Virginia,Zuniga,Corporate,Virginia Beach,VA,EE. UU.,23455,9741 Dewy Bluff Maze,36.95065308,-76.32314301
3075,Jonathan,Peterson,Corporate,Algonquin,IL,EE. UU.,60102,3362 Cozy Rise Parkway,42.17562866,-88.34886932
567,Donna,Smith,Corporate,Las Vegas,NV,EE. UU.,89103,2331 Tawny Campus,36.11319351,-115.1816711
7598,Mary,Gonzalez,Corporate,San Benito,TX,EE. UU.,78586,7016 Grand Link,26.140728,-97.66805267
11819,Jerry,Vincent,Corporate,Honolulu,HI,EE. UU.,96816,1364 Thunder Mews,21.28647041,-157.7978058
6343,Nicole,Tanner,Corporate,Virginia Beach,VA,EE. UU.,23462,381 Cozy Timber Walk,36.84156036,-76.13330078
1385,Catherine,Smith,Corporate,Littleton,CO,EE. UU.,80126,174 Hazy Pines,39.522995,-104.9482193
3609,James,Waters,Corporate,Hollywood,FL,EE. UU.,33024,1898 Gentle Stead,26.03800964,-80.24050903
2919,Douglas,Burgess,Corporate,Raleigh,NC,EE. UU.,27610,4746 Green Hills Promenade,35.79488754,-78.70513916
8042,Mary,Smith,Corporate,Lakewood,NJ,EE. UU.,8701,797 Middle Jetty,40.09669876,-74.22589874
6046,Brandon,Merritt,Corporate,Denton,TX,EE. UU.,76201,3361 Crystal Crescent,33.20560837,-97.13835907
9899,Eric,Smith,Corporate,Elk Grove,CA,EE. UU.,95758,4472 Tawny Jetty,38.41569519,-121.4185638
5572,Richard,Smith,Corporate,San Jose,CA,EE. UU.,95127,5284 Emerald Abbey,37.37883377,-121.8303375
6957,James,Knight,Corporate,Los Angeles,CA,EE. UU.,90065,3179 Heather Arbor,34.11491013,-118.2400131
5375,Jeremy,Holmes,Corporate,Los Angeles,CA,EE. UU.,90046,1819 Noble Ramp,34.09960938,-118.3507385
1730,Mary,Smith,Corporate,Lake Forest,CA,EE. UU.,92630,4384 Rocky Fox Key,33.67146683,-117.6608505
8592,Justin,Valenzuela,Corporate,Carol Stream,IL,EE. UU.,60188,7775 Sleepy Farm,41.89396668,-88.09660339
7710,Katherine,Smith,Corporate,Greensboro,NC,EE. UU.,27410,9053 Foggy Bear Island,35.9031601,-79.62404633
5219,Patrick,Smith,Corporate,Fort Lauderdale,FL,EE. UU.,33324,2434 Colonial Farms,26.0984993,-80.27095032
4010,Michael,Smith,Corporate,Honolulu,HI,EE. UU.,96822,1207 Green Anchor Arbor,21.30562019,-157.8386993
9678,Scott,Smith,Corporate,Salt Lake City,UT,EE. UU.,84118,4712 Stony Oak Beach,40.65987396,-112.0028687
6888,Cynthia,Mendoza,Corporate,San Jose,CA,EE. UU.,95122,1229 Sunny Forest Place,37.3288765,-121.8501511
11697,Jessica,Thomas,Corporate,Laguna Niguel,CA,EE. UU.,92677,5042 Sleepy Farm,33.52144623,-117.6862259
8839,Mary,Smith,Corporate,Campbell,CA,EE. UU.,95008,4079 Green Swale,37.28614426,-121.9735641
123,Mary,Mann,Corporate,Bend,OR,EE. UU.,97701,7676 Colonial Towers,44.05973816,-12.13093758
2765,Donald,Osborn,Corporate,Woodbridge,VA,EE. UU.,22192,340 Velvet Barn Gate,36.70500946,-76.24909973
9448,David,Nichols,Corporate,Grand Prairie,TX,EE. UU.,75052,6629 Iron Embers View,32.66630554,-97.0099411
812,Mary,Smith,Corporate,Bronx,NY,EE. UU.,10462,444 Grand Corner,40.81933594,-73.93228149
11287,Richard,Richmond,Corporate,Houston,TX,EE. UU.,77081,7119 Blue Farm,29.71290207,-95.48719025
2839,Carol,Smith,Corporate,Stockbridge,GA,EE. UU.,30281,8504 Umber Bluff Crest,33.54924011,-84.25650024
3566,Mary,Meyer,Corporate,Chicago,IL,EE. UU.,60640,4524 Quiet Limits,41.96846008,-87.65660858
4318,Mary,Fletcher,Corporate,San Benito,TX,EE. UU.,78586,2589 Iron Pines,26.140728,-97.66805267
5528,Nathan,Kent,Corporate,Fresno,CA,EE. UU.,93722,164 Dewy Nook,36.72270966,-119.8107986
11931,Elizabeth,Howell,Corporate,Philadelphia,PA,EE. UU.,19104,4492 Tawny Bank,39.95473099,-75.20536804
9674,Sean,Smith,Corporate,Taylor,MI,EE. UU.,48180,2681 Cinder By-pass,42.55255508,-83.0960846
5041,Mary,Smith,Corporate,Massillon,OH,EE. UU.,44646,3378 Old Drive,40.75574112,-81.51639557
4225,Amy,Wright,Corporate,Los Angeles,CA,EE. UU.,90022,4692 Jagged Thicket,34.02246857,-118.1672974
5431,Judith,Peck,Corporate,Oceanside,CA,EE. UU.,92054,259 Green Link,33.1824913,-117.3709335
5563,Paul,Trevino,Corporate,West Chester,PA,EE. UU.,19380,5667 Quaking Bear Bay,39.96376801,-75.60626221
11001,Jean,Maxwell,Corporate,Sylmar,CA,EE. UU.,91342,4421 Cinder Ramp,34.1519661,-118.4466095
5958,Mary,Brown,Corporate,Garden Grove,CA,EE. UU.,92843,4675 Cozy Way,33.76652145,-117.9461899
10678,Martha,Prince,Corporate,Amarillo,TX,EE. UU.,79109,3367 Easy Pines,35.22186661,-101.8741608
8995,Mary,Smith,Corporate,Mechanicsburg,PA,EE. UU.,17055,8279 Bright Fox Highway,40.21145248,-77.0072937
640,Jean,Smith,Corporate,New Castle,DE,EE. UU.,19720,9871 Cotton Highway,39.28265762,-77.4777832
1311,Jacob,Wheeler,Corporate,West Chester,PA,EE. UU.,19382,7573 Golden Treasure Centre,39.96621323,-75.53662109
4915,Matthew,Juarez,Corporate,Fort Lauderdale,FL,EE. UU.,33324,5002 High Bank,26.0984993,-80.27095032
10117,Julie,Wilson,Corporate,Waipahu,HI,EE. UU.,96797,153 Velvet Extension,21.38874054,-158.0047607
11730,Mary,Perkins,Corporate,New Orleans,LA,EE. UU.,70117,37 Lost Hills Maze,29.96774292,-90.03494263
10472,Margaret,Cook,Corporate,Bakersfield,CA,EE. UU.,93307,7007 Emerald Autoroute,35.29149246,-118.9143066
11794,Anthony,Smith,Corporate,Brooklyn,NY,EE. UU.,11230,3151 Rocky Gate Limits,40.63761902,-73.94361115
11957,Mary,Norman,Corporate,Cincinnati,OH,EE. UU.,45238,7538 Red Landing,39.36315537,-84.3911438
6963,Mary,Smith,Corporate,Harlingen,TX,EE. UU.,78550,5723 Emerald Downs,26.19086266,-97.69604492
1880,Sarah,Smith,Corporate,Miami,FL,EE. UU.,33165,6692 Lazy Route,25.74022484,-80.36169434
2872,Mary,Ortiz,Corporate,Bronx,NY,EE. UU.,10461,9741 Honey Goose Landing,40.84625626,-73.84725189
10676,Madison,Jackson,Corporate,Quincy,IL,EE. UU.,62301,5292 Colonial Grounds,39.93153,-91.4054718
8694,Nancy,Smith,Corporate,Winter Park,FL,EE. UU.,32792,8314 Burning Circuit,28.60344505,-81.31519318
3192,Mary,Lindsey,Corporate,Panorama City,CA,EE. UU.,91402,376 Jagged Centre,34.22301102,-118.4487534
10812,Mary,Powell,Corporate,Albuquerque,NM,EE. UU.,87112,9848 Lost Embers Crest,35.1097641,-106.5007248
7657,Christian,Vargas,Corporate,Goleta,CA,EE. UU.,93117,2416 Lost Key,34.41292954,-119.8607178
64,Mary,Reynolds,Corporate,Chicago,IL,EE. UU.,60647,2407 Gentle Woods,41.91633987,-87.63731384
8008,Mary,Delacruz,Corporate,Oxnard,CA,EE. UU.,93033,9950 Quiet Spring Wynd,34.16575623,-119.1442413
5148,Grace,Smith,Corporate,Findlay,OH,EE. UU.,45840,507 Indian Front,41.04313278,-83.65692902
2050,Mary,Jacobs,Corporate,Doylestown,PA,EE. UU.,18901,8349 Round Road,40.31143951,-75.13288879
8078,Janet,Thomas,Corporate,Brooklyn,NY,EE. UU.,11220,6127 Dewy Goose Downs,40.6416893,-74.01692963
8367,Mary,Kane,Corporate,Newark,DE,EE. UU.,19711,9671 Clear Log Heath,39.67436981,-75.76576996
10566,John,Mckee,Corporate,Los Angeles,CA,EE. UU.,90007,5406 Round Bear Parkway,33.99339294,-118.3464127
9723,Rose,White,Corporate,Los Angeles,CA,EE. UU.,90024,1396 Silver Berry Impasse,34.03483582,-118.260025
5214,Mary,Poole,Corporate,New York,NY,EE. UU.,10033,346 Silver Hickory Village,40.6679306,-73.94806671
53,Katherine,Smith,Corporate,Roswell,GA,EE. UU.,30075,975 Honey Loop,34.05915451,-84.35758209
7881,Kathryn,Ware,Corporate,Saint Louis,MO,EE. UU.,63116,3692 Cotton Horse Common,38.55492783,-90.26950073
2023,Mary,Fox,Corporate,Brooklyn,NY,EE. UU.,11206,5372 Heather Anchor Canyon,40.70323944,-73.94690704
3955,Bryan,Stanton,Corporate,Yonkers,NY,EE. UU.,10701,3152 Wishing Pointe,40.93209076,-73.89285278
742,Mary,Park,Corporate,Santa Maria,CA,EE. UU.,93458,7596 Bright Pike,34.2806015,-119.1798248
11921,Thomas,Smith,Corporate,Newark,NJ,EE. UU.,7104,4592 Silent Field,45.59003067,-122.7145844
2540,Patricia,Smith,Corporate,Indianapolis,IN,EE. UU.,46227,5062 Silver Corners,39.64605331,-86.11961365
5876,Kevin,Smith,Corporate,Costa Mesa,CA,EE. UU.,92627,9843 Indian Passage,33.64226151,-117.9133224
821,Daniel,Clayton,Corporate,Piscataway,NJ,EE. UU.,8854,1306 Cozy Abbey,40.55156326,-74.44460297
5471,Donald,Smith,Corporate,Tempe,AZ,EE. UU.,85281,4448 Bright Pike,33.41519928,-111.9199905
2992,Mary,Smith,Corporate,Newark,OH,EE. UU.,43055,9042 Little Barn Mountain,40.06034088,-82.40966034
4291,Mary,Finley,Corporate,Corona,NY,EE. UU.,11368,250 Easy Jetty,40.74015808,-73.84850311
10843,Cynthia,Myers,Corporate,Saint Louis,MO,EE. UU.,63136,1034 Dusty Pine Green,38.63608551,-90.34693146
9542,Mary,Smith,Corporate,Chicago,IL,EE. UU.,60634,7112 Cozy Highway,41.95278931,-87.80412293
7510,Kathryn,Smith,Corporate,Albuquerque,NM,EE. UU.,87111,6715 Gentle Horse Row,35.15466309,-106.6316071
8621,Cynthia,Davila,Corporate,Salem,OR,EE. UU.,97303,2790 Cinder Bend,44.97959518,-123.0267334
3757,Matthew,Fuller,Corporate,Rosemead,CA,EE. UU.,91770,779 Velvet Blossom Key,34.06577683,-118.0826416
11331,Mary,Macdonald,Corporate,Ypsilanti,MI,EE. UU.,48197,623 Tawny Creek Line,42.22761917,-83.64476776
5902,Mary,Jones,Corporate,Mission,TX,EE. UU.,78572,9650 Easy Autoroute,26.20306206,-98.30255127
12113,Jordan,Kelley,Corporate,Baltimore,MD,EE. UU.,21215,2070 Crystal Timber Gardens,39.28808975,-76.64959717
7975,Eugene,Davila,Corporate,Wayne,NJ,EE. UU.,7470,6692 Velvet Grove,39.96281815,-75.05174255
6232,Janet,Webb,Corporate,Los Angeles,CA,EE. UU.,90047,9767 Tawny Nook,33.94351959,-118.3103256
8545,Emily,Bryant,Corporate,Opelousas,LA,EE. UU.,70570,3399 Hazy Impasse,30.67191315,-92.22214508
11609,Alice,Lozano,Corporate,Poway,CA,EE. UU.,92064,3244 Hidden Log Maze,32.95658493,-117.0461884
7848,Jessica,Smith,Corporate,Hickory,NC,EE. UU.,28601,1585 Misty Lake Terrace,35.77666092,-81.36262512
1378,Mary,Brooks,Corporate,Campbell,CA,EE. UU.,95008,6115 Burning River Villas,37.28808594,-121.9490814
3434,Jane,Cruz,Corporate,Greensboro,NC,EE. UU.,27406,989 Cotton Branch Pointe,36.05080414,-79.79826355
11719,Kelly,Shepherd,Corporate,Chicago,IL,EE. UU.,60626,1454 Iron Row,41.89616776,-87.66450501
8911,Catherine,Arnold,Corporate,Stockbridge,GA,EE. UU.,30281,3779 Sunny End,33.59558106,-84.11157227
10864,Jason,Beck,Corporate,Brooklyn,NY,EE. UU.,11204,1491 Little Robin Way,40.63687897,-73.94221497
9490,Mary,Glass,Corporate,La Mesa,CA,EE. UU.,91941,8804 Cinder Dale Carrefour,32.77082825,-117.0080795
933,Mary,Smith,Corporate,Bridgeton,NJ,EE. UU.,8302,6314 Hidden Private,39.45430374,-75.26563263
7983,Heather,Merritt,Corporate,New York,NY,EE. UU.,10009,6450 Thunder Log Crossing,40.72668076,-73.97971344
5463,Mary,Schultz,Corporate,Fond Du Lac,WI,EE. UU.,54935,2415 Misty Rise Dell,43.78569031,-88.47438049
9507,Mary,Mendoza,Corporate,Simi Valley,CA,EE. UU.,93063,355 Wishing Rise Ledge,34.26791382,-118.6712112
649,Mary,Smith,Corporate,Stockton,CA,EE. UU.,95206,6590 Amber Fawn Meadow,37.93373871,-121.3020477
4072,Benjamin,Clark,Corporate,Eugene,OR,EE. UU.,97402,3244 Burning Autumn Acres,44.04791641,-123.1409988
9162,Christina,Carter,Corporate,Lodi,CA,EE. UU.,95240,3901 Iron Parade,38.11602402,-121.3637238
5704,Matthew,Smith,Corporate,Medford,MA,EE. UU.,2155,6587 Stony Nectar Pointe,42.40068436,-71.10588074
10204,Sean,Matthews,Corporate,Modesto,CA,EE. UU.,95355,2231 Foggy Pine Mall ,37.67465973,-120.9430389
626,Mary,Weeks,Corporate,Dallas,TX,EE. UU.,75228,8663 Red Creek Via,31.24562454,-98.23904419
1776,Mary,Howard,Corporate,Glendale,AZ,EE. UU.,85301,5514 Lost Walk,33.53856659,-112.1780472
3652,Ann,Esparza,Home Office,Caguas,PR,Puerto Rico,725,6324 Jagged Orchard,18.26769066,-66.37057495
7287,Russell,Guzman,Home Office,Caguas,PR,Puerto Rico,725,593 Iron Mountain Trail,18.24269867,-66.3706131
1533,Linda,Kent,Home Office,Caguas,PR,Puerto Rico,725,953 Merry Fawn Harbour,18.22015762,-66.37057495
4144,David,Collins,Home Office,Caguas,PR,Puerto Rico,725,8478 Foggy Log Nook,18.2538414,-66.37051392
11132,Jonathan,Washington,Home Office,Caguas,PR,Puerto Rico,725,5346 Blue Anchor Dale,18.21182251,-66.37051392
11017,Rachel,Prince,Home Office,Caguas,PR,Puerto Rico,725,2544 Broad Brook View,18.2525692,-66.37060547
5654,Jerry,Smith,Home Office,Caguas,PR,Puerto Rico,725,9293 Hidden Vista,18.21306038,-66.37062073
174,Mary,Perez,Home Office,Caguas,PR,Puerto Rico,725,6332 Round Range,18.1464901,-66.54896545
10655,Larry,Bass,Home Office,Caguas,PR,Puerto Rico,725,186 Iron Pond Byway,18.26384163,-66.37052918
7417,Mary,Soto,Home Office,Caguas,PR,Puerto Rico,725,1320 Dewy Hickory Cove,18.28016663,-66.37055206
11745,George,Blake,Home Office,Caguas,PR,Puerto Rico,725,7780 Shady Island Townline,18.29996872,-66.37062836
9933,Mary,Whitney,Home Office,Canovanas,PR,Puerto Rico,729,3339 Noble Dale,39.49591446,-98.98998261
4056,Mary,Smith,Home Office,Caguas,PR,Puerto Rico,725,7988 Red Boulevard,18.26839066,-66.37058258
7789,Mary,Sullivan,Home Office,Caguas,PR,Puerto Rico,725,9126 Wishing Expressway,18.27214623,-66.3705368
5063,Frank,Smith,Home Office,Caguas,PR,Puerto Rico,725,6692 Round Hill,18.25826836,-66.37060547
1822,Charles,Smith,Home Office,Caguas,PR,Puerto Rico,725,4806 Middle Canyon,18.27599907,-66.37050629
14846,Jolene,Kelley,Home Office,Caguas,PR,Puerto Rico,725,9160 Cinder Diversion,18.20773315,-66.03705597
10965,Robert,Smith,Home Office,Caguas,PR,Puerto Rico,725,2704 Colonial Barn Nook,18.28598213,-66.37055206
1104,Linda,Morales,Home Office,Caguas,PR,Puerto Rico,725,5002 Easy Island Carrefour,18.26565933,-66.37059021
12056,Jacob,Perkins,Home Office,Caguas,PR,Puerto Rico,725,2736 Easy Gardens,18.21064186,-66.37055206
13667,Gisela,Joyner,Home Office,Caguas,PR,Puerto Rico,725,547 Cinder Oak Glade,18.29231072,-66.03704834
8046,Mary,Bernard,Home Office,Caguas,PR,Puerto Rico,725,1870 Stony Prairie Bend,18.29008102,-66.37057495
7267,Benjamin,Smith,Home Office,Caguas,PR,Puerto Rico,725,6727 Hazy Isle,18.27803421,-66.3706131
921,Mary,Smith,Home Office,Caguas,PR,Puerto Rico,725,6471 Umber Pathway,18.24757958,-66.02545166
5264,Mary,Smith,Home Office,Caguas,PR,Puerto Rico,725,3853 Middle Lagoon Downs,18.22612953,-66.3706131
7142,Jacqueline,Rogers,Home Office,Caguas,PR,Puerto Rico,725,5143 Old Walk,18.20012474,-66.37062836
14844,Ainsley,Sweeney,Home Office,Caguas,PR,Puerto Rico,725,6501 Emerald Crest,18.24205017,-66.03704834
11052,Jason,Ashley,Home Office,Caguas,PR,Puerto Rico,725,7494 Broad Wagon  Vale,18.26756096,-66.37062836
890,Danielle,Smith,Home Office,Caguas,PR,Puerto Rico,725,6772 Cotton Wagon  Moor,18.22758293,-66.04358673
3778,Robert,Tate,Home Office,Caguas,PR,Puerto Rico,725,5768 Emerald Blossom Parkway,18.25143433,-66.3705368
11678,Olivia,Smith,Home Office,Caguas,PR,Puerto Rico,725,7358 Gentle Manor,18.21328545,-66.37062073
5436,Mary,Jones,Home Office,Caguas,PR,Puerto Rico,725,6150 Bright Treasure Path,18.25323486,-66.37055206
